Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2017/5/29 16:00,2017,5,29,16:00,‡,22.9,,12.7,,52,,25,,7,,48.3,,101.19,,26,,,,Mostly Cloudy
2017/5/29 17:00,2017,5,29,17:00,‡,21.5,,11.9,,54,,23,,10,,48.3,,101.12,,,,,,NA
2017/5/29 18:00,2017,5,29,18:00,‡,20.9,,9.6,,48,,22,,8,,48.3,,101.05,,,,,,NA
2017/5/29 19:00,2017,5,29,19:00,‡,19.8,,13.6,,67,,20,,7,,48.3,,101.03,,,,,,Mostly Cloudy
2017/5/29 20:00,2017,5,29,20:00,‡,18.4,,10.3,,59,,14,,12,,48.3,,101.05,,,,,,NA
2017/5/29 21:00,2017,5,29,21:00,‡,15.8,,12,,78,,9,,18,,48.3,,101.13,,,,,,NA
2017/5/29 22:00,2017,5,29,22:00,‡,15.2,,11.2,,77,,12,,19,,48.3,,101.18,,,,,,Mainly Clear
2017/5/29 23:00,2017,5,29,23:00,‡,15,,12,,82,,10,,15,,48.3,,101.2,,,,,,NA
2017/5/30 0:00,2017,5,30,0:00,‡,15.6,,10.4,,71,,11,,28,,32.2,,101.23,,,,,,NA
2017/5/30 1:00,2017,5,30,1:00,‡,15.1,,10.4,,73,,10,,27,,32.2,,101.24,,,,,,Mostly Cloudy
2017/5/30 2:00,2017,5,30,2:00,‡,14.7,,10.4,,75,,11,,18,,32.2,,101.29,,,,,,NA
2017/5/30 3:00,2017,5,30,3:00,‡,13.8,,10.1,,78,,10,,28,,32.2,,101.29,,,,,,NA
2017/5/30 4:00,2017,5,30,4:00,‡,13.2,,10.2,,82,,12,,22,,48.3,,101.33,,,,,,Cloudy
2017/5/30 5:00,2017,5,30,5:00,‡,12.8,,10.7,,87,,9,,30,,32.2,,101.28,,,,,,Rain Showers
2017/5/30 6:00,2017,5,30,6:00,‡,12.9,,11.2,,89,,11,,27,,32.2,,101.27,,,,,,NA
2017/5/30 7:00,2017,5,30,7:00,‡,12.6,,11,,90,,9,,25,,19.3,,101.2,,,,,,Rain Showers
2017/5/30 8:00,2017,5,30,8:00,‡,12.8,,10.5,,86,,10,,18,,19.3,,101.24,,,,,,Rain Showers
2017/5/30 9:00,2017,5,30,9:00,‡,12.8,,10.7,,87,,13,,16,,24.1,,101.39,,,,,,Rain Showers
2017/5/30 10:00,2017,5,30,10:00,‡,12.2,,10.6,,90,,5,,22,,16.1,,101.32,,,,,,Rain Showers
2017/5/30 11:00,2017,5,30,11:00,‡,13.1,,10.8,,86,,15,,27,,19.3,,101.49,,,,,,Rain Showers
2017/5/30 12:00,2017,5,30,12:00,‡,13.7,,11.9,,89,,12,,20,,24.1,,101.47,,,,,,NA
2017/5/30 13:00,2017,5,30,13:00,‡,12.7,,10.6,,87,,13,,21,,16.1,,101.55,,,,,,Rain Showers
2017/5/30 14:00,2017,5,30,14:00,‡,12.4,,11,,91,,11,,26,,16.1,,101.47,,,,,,Rain Showers
2017/5/30 15:00,2017,5,30,15:00,‡,12.2,,11.1,,93,,9,,29,,16.1,,101.4,,,,,,Rain Showers
2017/5/30 16:00,2017,5,30,16:00,‡,12.3,,11.4,,94,,15,,17,,19.3,,101.51,,,,,,Rain Showers
2017/5/30 17:00,2017,5,30,17:00,‡,12.8,,10.5,,86,,10,,18,,24.1,,101.42,,,,,,NA
2017/5/30 18:00,2017,5,30,18:00,‡,12.6,,10.7,,88,,11,,21,,24.1,,101.41,,,,,,NA
2017/5/30 19:00,2017,5,30,19:00,‡,12.6,,10.7,,88,,10,,18,,24.1,,101.38,,,,,,Cloudy
2017/5/30 20:00,2017,5,30,20:00,‡,12.6,,10.3,,86,,8,,19,,24.1,,101.34,,,,,,NA
2017/5/30 21:00,2017,5,30,21:00,‡,12.8,,10.9,,88,,9,,19,,24.1,,101.34,,,,,,NA
2017/5/30 22:00,2017,5,30,22:00,‡,12.7,,10.8,,88,,9,,18,,24.1,,101.31,,,,,,Cloudy
2017/5/30 23:00,2017,5,30,23:00,‡,12.7,,11,,89,,9,,14,,24.1,,101.31,,,,,,NA
2017/5/31 0:00,2017,5,31,0:00,‡,12.4,,10.7,,89,,11,,16,,24.1,,101.28,,,,,,NA
2017/5/31 1:00,2017,5,31,1:00,‡,12.2,,10.5,,89,,12,,22,,24.1,,101.28,,,,,,Cloudy
2017/5/31 2:00,2017,5,31,2:00,‡,12,,9.9,,87,,11,,20,,24.1,,101.31,,,,,,NA
2017/5/31 3:00,2017,5,31,3:00,‡,11.8,,9.9,,88,,10,,22,,24.1,,101.28,,,,,,NA
2017/5/31 4:00,2017,5,31,4:00,‡,11.8,,9.9,,88,,11,,19,,24.1,,101.24,,,,,,Cloudy
2017/5/31 5:00,2017,5,31,5:00,‡,11.7,,9.8,,88,,11,,18,,24.1,,101.23,,,,,,NA
2017/5/31 6:00,2017,5,31,6:00,‡,11.8,,9.6,,86,,10,,18,,24.1,,101.23,,,,,,NA
2017/5/31 7:00,2017,5,31,7:00,‡,12.4,,9.8,,84,,12,,16,,24.1,,101.25,,,,,,Mostly Cloudy
2017/5/31 8:00,2017,5,31,8:00,‡,13.4,,9.7,,78,,9,,15,,24.1,,101.23,,,,,,NA
2017/5/31 9:00,2017,5,31,9:00,‡,13.2,,10,,81,,11,,17,,24.1,,101.26,,,,,,NA
2017/5/31 10:00,2017,5,31,10:00,‡,15,,11.1,,77,,13,,18,,32.2,,101.22,,,,,,Cloudy
2017/5/31 11:00,2017,5,31,11:00,‡,16,,11.2,,73,,14,,17,,32.2,,101.2,,,,,,NA
2017/5/31 12:00,2017,5,31,12:00,‡,17.1,,11.2,,68,,15,,16,,32.2,,101.17,,,,,,NA
2017/5/31 13:00,2017,5,31,13:00,‡,17.6,,10.8,,64,,12,,18,,32.2,,101.13,,,,,,Mostly Cloudy
2017/5/31 14:00,2017,5,31,14:00,‡,17.2,,10.6,,65,,17,,18,,48.3,,101.1,,,,,,NA
2017/5/31 15:00,2017,5,31,15:00,‡,16,,12.8,,81,,20,,19,,32.2,,101.05,,,,,,Rain
2017/5/31 16:00,2017,5,31,16:00,‡,15,,11.6,,80,,21,,18,,32.2,,101.05,,,,,,Cloudy
2017/5/31 17:00,2017,5,31,17:00,‡,14.6,,11.6,,82,,36,,2,,24.1,,101.04,,,,,,Rain
2017/5/31 18:00,2017,5,31,18:00,‡,14.3,,12.4,,88,,1,,7,,24.1,,100.99,,,,,,Rain
2017/5/31 19:00,2017,5,31,19:00,‡,14.7,,12.8,,88,,16,,7,,24.1,,100.95,,,,,,Rain Showers
2017/5/31 20:00,2017,5,31,20:00,‡,13.8,,12.9,,94,,29,,8,,24.1,,100.96,,,,,,Rain Showers
2017/5/31 21:00,2017,5,31,21:00,‡,13.4,,12.6,,95,,30,,5,,19.3,,100.99,,,,,,Rain Showers
2017/5/31 22:00,2017,5,31,22:00,‡,13.5,,12.4,,93,,32,,3,,24.1,,100.99,,,,,,Cloudy
2017/5/31 23:00,2017,5,31,23:00,‡,13.5,,12.9,,96,,28,,4,,19.3,,101,,,,,,Rain
2017/6/1 0:00,2017,6,1,0:00,‡,13.4,,12.8,,96,,17,,4,,19.3,,100.99,,,,,,NA
2017/6/1 1:00,2017,6,1,1:00,‡,13.3,,12.5,,95,,16,,7,,19.3,,101,,,,,,Rain Showers
2017/6/1 2:00,2017,6,1,2:00,‡,13.6,,13,,96,,10,,10,,24.1,,100.98,,,,,,NA
2017/6/1 3:00,2017,6,1,3:00,‡,13.3,,12.5,,95,,11,,16,,16.1,,100.99,,,,,,NA
2017/6/1 4:00,2017,6,1,4:00,‡,12.6,,12,,96,,9,,13,,24.1,,101.02,,,,,,Cloudy
2017/6/1 5:00,2017,6,1,5:00,‡,12.9,,12.3,,96,,10,,13,,24.1,,101.05,,,,,,NA
2017/6/1 6:00,2017,6,1,6:00,‡,13.2,,12.1,,93,,10,,12,,24.1,,101.09,,,,,,NA
2017/6/1 7:00,2017,6,1,7:00,‡,13.7,,12.3,,91,,11,,9,,24.1,,101.1,,,,,,Rain
2017/6/1 8:00,2017,6,1,8:00,‡,14.2,,12.1,,87,,11,,7,,24.1,,101.12,,,,,,Rain Showers
2017/6/1 9:00,2017,6,1,9:00,‡,15,,12.1,,83,,18,,7,,24.1,,101.13,,,,,,NA
2017/6/1 10:00,2017,6,1,10:00,‡,14.2,,11.5,,84,,25,,9,,24.1,,101.15,,,,,,Cloudy
2017/6/1 11:00,2017,6,1,11:00,‡,14.8,,11.6,,81,,21,,6,,24.1,,101.19,,,,,,NA
2017/6/1 12:00,2017,6,1,12:00,‡,16.7,,12.9,,78,,7,,4,,24.1,,101.21,,,,,,NA
2017/6/1 13:00,2017,6,1,13:00,‡,17.5,,11.8,,69,,16,,11,,48.3,,101.22,,,,,,Cloudy
2017/6/1 14:00,2017,6,1,14:00,‡,17.1,,11.5,,69,,17,,17,,48.3,,101.26,,,,,,NA
2017/6/1 15:00,2017,6,1,15:00,‡,17.3,,10.7,,65,,18,,5,,48.3,,101.29,,,,,,NA
2017/6/1 16:00,2017,6,1,16:00,‡,17.6,,9.6,,59,,20,,14,,48.3,,101.3,,,,,,Cloudy
2017/6/1 17:00,2017,6,1,17:00,‡,17.2,,10.1,,63,,18,,13,,48.3,,101.32,,,,,,NA
2017/6/1 18:00,2017,6,1,18:00,‡,16.6,,9.1,,61,,20,,16,,32.2,,101.33,,,,,,NA
2017/6/1 19:00,2017,6,1,19:00,‡,15.3,,9.9,,70,,20,,14,,32.2,,101.38,,,,,,Mostly Cloudy
2017/6/1 20:00,2017,6,1,20:00,‡,13.8,,10.2,,79,,18,,9,,32.2,,101.39,,,,,,NA
2017/6/1 21:00,2017,6,1,21:00,‡,14.1,,9.9,,76,,17,,8,,32.2,,101.38,,,,,,NA
2017/6/1 22:00,2017,6,1,22:00,‡,14.1,,9.8,,75,,23,,5,,32.2,,101.41,,,,,,Cloudy
2017/6/1 23:00,2017,6,1,23:00,‡,13.9,,9.7,,76,,3,,7,,24.1,,101.42,,,,,,NA
2017/6/2 0:00,2017,6,2,0:00,‡,13.3,,10.8,,85,,8,,10,,24.1,,101.45,,,,,,Rain Showers
2017/6/2 1:00,2017,6,2,1:00,‡,13.3,,11.2,,87,,8,,9,,24.1,,101.46,,,,,,Rain Showers
2017/6/2 2:00,2017,6,2,2:00,‡,12.9,,11,,88,,9,,13,,24.1,,101.5,,,,,,NA
2017/6/2 3:00,2017,6,2,3:00,‡,12.8,,11.1,,89,,8,,9,,24.1,,101.54,,,,,,NA
2017/6/2 4:00,2017,6,2,4:00,‡,12.6,,11,,90,,9,,23,,24.1,,101.53,,,,,,Mostly Cloudy
2017/6/2 5:00,2017,6,2,5:00,‡,12.2,,11,,92,,10,,15,,24.1,,101.59,,,,,,NA
2017/6/2 6:00,2017,6,2,6:00,‡,12.9,,10.8,,87,,12,,15,,24.1,,101.64,,,,,,NA
2017/6/2 7:00,2017,6,2,7:00,‡,13.3,,10.3,,82,,16,,12,,24.1,,101.75,,,,,,Rain Showers
2017/6/2 8:00,2017,6,2,8:00,‡,13.7,,11.5,,86,,10,,10,,24.1,,101.81,,,,,,Rain Showers
2017/6/2 9:00,2017,6,2,9:00,‡,14.3,,11,,80,,17,,17,,24.1,,101.85,,,,,,Rain Showers
2017/6/2 10:00,2017,6,2,10:00,‡,15.5,,11.3,,76,,10,,8,,24.1,,101.88,,,,,,Cloudy
2017/6/2 11:00,2017,6,2,11:00,‡,16.3,,11.6,,73,,22,,13,,32.2,,101.9,,,,,,NA
2017/6/2 12:00,2017,6,2,12:00,‡,16.2,,11.2,,72,,23,,17,,32.2,,101.93,,,,,,NA
2017/6/2 13:00,2017,6,2,13:00,‡,17.3,,11.2,,67,,30,,7,,48.3,,101.91,,,,,,Mostly Cloudy
2017/6/2 14:00,2017,6,2,14:00,‡,18.3,,11.9,,66,,25,,15,,48.3,,101.88,,,,,,NA
2017/6/2 15:00,2017,6,2,15:00,‡,18.2,,11.7,,65,,26,,12,,48.3,,101.8,,,,,,NA
2017/6/2 16:00,2017,6,2,16:00,‡,18.1,,12.1,,68,,26,,16,,48.3,,101.75,,,,,,Cloudy
2017/6/2 17:00,2017,6,2,17:00,‡,16.7,,11.9,,73,,24,,14,,48.3,,101.71,,,,,,NA
2017/6/2 18:00,2017,6,2,18:00,‡,16.2,,9.8,,66,,23,,10,,32.2,,101.62,,,,,,NA
2017/6/2 19:00,2017,6,2,19:00,‡,16.1,,9.9,,66,,20,,5,,32.2,,101.55,,,,,,Mostly Cloudy
2017/6/2 20:00,2017,6,2,20:00,‡,13.7,,10.2,,79,,26,,5,,32.2,,101.52,,,,,,NA
2017/6/2 21:00,2017,6,2,21:00,‡,13.6,,10.7,,82,,34,,6,,32.2,,101.46,,,,,,NA
2017/6/2 22:00,2017,6,2,22:00,‡,14.4,,9.6,,73,,1,,6,,32.2,,101.4,,,,,,Mostly Cloudy
2017/6/2 23:00,2017,6,2,23:00,‡,11.9,,10.6,,91,,31,,5,,32.2,,101.39,,,,,,NA
2017/6/3 0:00,2017,6,3,0:00,‡,13.2,,11.8,,91,,36,,1,,32.2,,101.4,,,,,,NA
2017/6/3 1:00,2017,6,3,1:00,‡,13.5,,9.7,,77,,2,,4,,32.2,,101.41,,,,,,Mostly Cloudy
2017/6/3 2:00,2017,6,3,2:00,‡,12.6,,10.5,,87,,19,,6,,32.2,,101.43,,,,,,NA
2017/6/3 3:00,2017,6,3,3:00,‡,12.3,,9.7,,84,,11,,8,,32.2,,101.41,,,,,,NA
2017/6/3 4:00,2017,6,3,4:00,‡,12.8,,11,,88,,16,,9,,32.2,,101.5,,,,,,Cloudy
2017/6/3 5:00,2017,6,3,5:00,‡,13.3,,10.6,,84,,13,,8,,32.2,,101.53,,,,,,NA
2017/6/3 6:00,2017,6,3,6:00,‡,13.5,,9.9,,79,,21,,16,,32.2,,101.61,,,,,,NA
2017/6/3 7:00,2017,6,3,7:00,‡,14.2,,11,,81,,20,,10,,32.2,,101.63,,,,,,Mostly Cloudy
2017/6/3 8:00,2017,6,3,8:00,‡,14.6,,12.1,,85,,23,,9,,32.2,,101.68,,,,,,NA
2017/6/3 9:00,2017,6,3,9:00,‡,15.2,,9.8,,70,,28,,16,,32.2,,101.73,,,,,,NA
2017/6/3 10:00,2017,6,3,10:00,‡,15.2,,8.6,,65,,25,,10,,32.2,,101.77,,,,,,Mostly Cloudy
2017/6/3 11:00,2017,6,3,11:00,‡,15,,8.7,,66,,24,,10,,32.2,,101.79,,,,,,NA
2017/6/3 12:00,2017,6,3,12:00,‡,14.8,,8.7,,67,,20,,9,,32.2,,101.81,,,,,,NA
2017/6/3 13:00,2017,6,3,13:00,‡,15.2,,8.4,,63,,21,,7,,32.2,,101.81,,,,,,Mostly Cloudy
2017/6/3 14:00,2017,6,3,14:00,‡,16.4,,8.7,,60,,22,,14,,32.2,,101.78,,,,,,NA
2017/6/3 15:00,2017,6,3,15:00,‡,17,,8.8,,58,,21,,20,,48.3,,101.73,,,,,,NA
2017/6/3 16:00,2017,6,3,16:00,‡,17,,9.9,,63,,21,,21,,48.3,,101.67,,,,,,Mainly Clear
2017/6/3 17:00,2017,6,3,17:00,‡,16.1,,8.6,,61,,19,,22,,48.3,,101.61,,,,,,NA
2017/6/3 18:00,2017,6,3,18:00,‡,15.6,,8.1,,61,,19,,17,,48.3,,101.6,,,,,,NA
2017/6/3 19:00,2017,6,3,19:00,‡,15,,8.3,,64,,19,,7,,48.3,,101.59,,,,,,Mainly Clear
2017/6/3 20:00,2017,6,3,20:00,‡,14.2,,7.7,,65,,19,,7,,48.3,,101.56,,,,,,NA
2017/6/3 21:00,2017,6,3,21:00,‡,12.7,,7.9,,72,,12,,8,,48.3,,101.6,,,,,,NA
2017/6/3 22:00,2017,6,3,22:00,‡,11.8,,8.3,,79,,10,,12,,48.3,,101.63,,,,,,Mainly Clear
2017/6/3 23:00,2017,6,3,23:00,‡,11.7,,7.7,,76,,9,,13,,48.3,,101.6,,,,,,NA
2017/6/4 0:00,2017,6,4,0:00,‡,11.3,,7.5,,77,,10,,13,,48.3,,101.58,,,,,,NA
2017/6/4 1:00,2017,6,4,1:00,‡,10.4,,7.3,,81,,10,,14,,48.3,,101.58,,,,,,Mostly Cloudy
2017/6/4 2:00,2017,6,4,2:00,‡,9.6,,6.6,,82,,9,,11,,48.3,,101.6,,,,,,NA
2017/6/4 3:00,2017,6,4,3:00,‡,11.1,,7,,76,,8,,9,,48.3,,101.61,,,,,,NA
2017/6/4 4:00,2017,6,4,4:00,‡,10.5,,6.8,,78,,8,,9,,48.3,,101.63,,,,,,Mostly Cloudy
2017/6/4 5:00,2017,6,4,5:00,‡,11.5,,7.4,,76,,10,,9,,48.3,,101.68,,,,,,NA
2017/6/4 6:00,2017,6,4,6:00,‡,11.6,,7.6,,76,,10,,14,,32.2,,101.72,,,,,,NA
2017/6/4 7:00,2017,6,4,7:00,‡,12.2,,8.5,,78,,11,,14,,32.2,,101.76,,,,,,Mostly Cloudy
2017/6/4 8:00,2017,6,4,8:00,‡,13.2,,8.1,,71,,9,,14,,32.2,,101.8,,,,,,NA
2017/6/4 9:00,2017,6,4,9:00,‡,15.3,,8.2,,62,,11,,12,,32.2,,101.8,,,,,,NA
2017/6/4 10:00,2017,6,4,10:00,‡,15.9,,11.7,,76,,21,,16,,32.2,,101.82,,,,,,Mostly Cloudy
2017/6/4 11:00,2017,6,4,11:00,‡,15.5,,8.8,,64,,22,,16,,32.2,,101.85,,,,,,NA
2017/6/4 12:00,2017,6,4,12:00,‡,15.5,,9.6,,68,,24,,13,,32.2,,101.88,,,,,,NA
2017/6/4 13:00,2017,6,4,13:00,‡,16,,10,,67,,22,,18,,32.2,,101.87,,,,,,Mainly Clear
2017/6/4 14:00,2017,6,4,14:00,‡,17.1,,9.7,,61,,22,,19,,48.3,,101.89,,,,,,NA
2017/6/4 15:00,2017,6,4,15:00,‡,17.7,,6.9,,49,,21,,13,,48.3,,101.89,,,,,,NA
2017/6/4 16:00,2017,6,4,16:00,‡,17.5,,7.2,,51,,21,,13,,48.3,,101.9,,,,,,Mainly Clear
2017/6/4 17:00,2017,6,4,17:00,‡,17,,7.6,,53,,21,,14,,48.3,,101.93,,,,,,NA
2017/6/4 18:00,2017,6,4,18:00,‡,16.9,,5.3,,46,,21,,9,,48.3,,101.94,,,,,,NA
2017/6/4 19:00,2017,6,4,19:00,‡,16,,6.8,,54,,22,,9,,48.3,,101.97,,,,,,Mainly Clear
2017/6/4 20:00,2017,6,4,20:00,‡,14.2,,5.3,,55,,15,,11,,48.3,,101.98,,,,,,NA
2017/6/4 21:00,2017,6,4,21:00,‡,13.3,,4.7,,56,,11,,12,,48.3,,102.03,,,,,,NA
2017/6/4 22:00,2017,6,4,22:00,‡,12.1,,5.9,,66,,8,,11,,48.3,,102.06,,,,,,Clear
2017/6/4 23:00,2017,6,4,23:00,‡,11.6,,5.8,,67,,11,,12,,48.3,,102.1,,,,,,NA
2017/6/5 0:00,2017,6,5,0:00,‡,10.6,,4.8,,67,,11,,12,,48.3,,102.13,,,,,,NA
2017/6/5 1:00,2017,6,5,1:00,‡,9.6,,4.3,,70,,9,,13,,48.3,,102.16,,,,,,Clear
2017/6/5 2:00,2017,6,5,2:00,‡,9.2,,4.6,,73,,9,,14,,48.3,,102.17,,,,,,NA
2017/6/5 3:00,2017,6,5,3:00,‡,8.6,,5.1,,79,,9,,15,,48.3,,102.19,,,,,,NA
2017/6/5 4:00,2017,6,5,4:00,‡,8.7,,5.3,,79,,10,,13,,48.3,,102.21,,,,,,Clear
2017/6/5 5:00,2017,6,5,5:00,‡,9.3,,5.7,,78,,9,,12,,48.3,,102.22,,,,,,NA
2017/6/5 6:00,2017,6,5,6:00,‡,11.7,,6.5,,70,,12,,9,,48.3,,102.23,,,,,,NA
2017/6/5 7:00,2017,6,5,7:00,‡,12.7,,6.2,,65,,9,,9,,48.3,,102.25,,,,,,Mainly Clear
2017/6/5 8:00,2017,6,5,8:00,‡,14.6,,7.2,,61,,8,,7,,48.3,,102.24,,,,,,NA
2017/6/5 9:00,2017,6,5,9:00,‡,15.8,,6.4,,53,,21,,5,,48.3,,102.22,,,,,,NA
2017/6/5 10:00,2017,6,5,10:00,‡,15.5,,7.7,,60,,24,,9,,48.3,,102.18,,,,,,Mainly Clear
2017/6/5 11:00,2017,6,5,11:00,‡,15,,9.6,,70,,24,,15,,48.3,,102.16,,,,,,NA
2017/6/5 12:00,2017,6,5,12:00,‡,15.1,,9.4,,68,,25,,14,,48.3,,102.09,,,,,,NA
2017/6/5 13:00,2017,6,5,13:00,‡,16.1,,10,,67,,24,,12,,48.3,,102.04,,,,,,Mainly Clear
2017/6/5 14:00,2017,6,5,14:00,‡,17.2,,9.1,,59,,25,,10,,48.3,,101.98,,,,,,NA
2017/6/5 15:00,2017,6,5,15:00,‡,17.8,,8.4,,54,,26,,10,,48.3,,101.91,,,,,,NA
2017/6/5 16:00,2017,6,5,16:00,‡,18.1,,7.8,,51,,29,,11,,48.3,,101.86,,,,,,Mostly Cloudy
2017/6/5 17:00,2017,6,5,17:00,‡,18.8,,8.5,,51,,29,,9,,48.3,,101.82,,,,,,NA
2017/6/5 18:00,2017,6,5,18:00,‡,18.4,,8.4,,52,,30,,8,,48.3,,101.76,,,,,,NA
2017/6/5 19:00,2017,6,5,19:00,‡,16.4,,9.5,,63,,27,,7,,48.3,,101.75,,,,,,Mostly Cloudy
2017/6/5 20:00,2017,6,5,20:00,‡,14.4,,10.2,,75,,28,,5,,48.3,,101.75,,,,,,NA
2017/6/5 21:00,2017,6,5,21:00,‡,14.6,,11.3,,81,,27,,6,,32.2,,101.76,,,,,,NA
2017/6/5 22:00,2017,6,5,22:00,‡,12.7,,8.2,,74,,34,,4,,32.2,,101.75,,,,,,Mostly Cloudy
2017/6/5 23:00,2017,6,5,23:00,‡,14,,9.4,,74,,36,,2,,32.2,,101.73,,,,,,NA
2017/6/6 0:00,2017,6,6,0:00,‡,13.8,,10.9,,82,,36,,1,,32.2,,101.72,,,,,,NA
2017/6/6 1:00,2017,6,6,1:00,‡,14.1,,11.9,,87,,36,,2,,32.2,,101.7,,,,,,Mostly Cloudy
2017/6/6 2:00,2017,6,6,2:00,‡,14,,9.8,,75,,3,,3,,32.2,,101.67,,,,,,NA
2017/6/6 3:00,2017,6,6,3:00,‡,11.7,,8.3,,79,,36,,2,,32.2,,101.65,,,,,,NA
2017/6/6 4:00,2017,6,6,4:00,‡,12.6,,7.8,,73,,1,,5,,32.2,,101.65,,,,,,Mostly Cloudy
2017/6/6 5:00,2017,6,6,5:00,‡,13.1,,7.6,,69,,5,,3,,48.3,,101.61,,,,,,NA
2017/6/6 6:00,2017,6,6,6:00,‡,15.8,,9.3,,65,,35,,3,,48.3,,101.57,,,,,,NA
2017/6/6 7:00,2017,6,6,7:00,‡,16.1,,10.4,,68,,20,,3,,48.3,,101.57,,,,,,Mainly Clear
2017/6/6 8:00,2017,6,6,8:00,‡,17.7,,9.8,,60,,29,,16,,48.3,,101.57,,,,,,NA
2017/6/6 9:00,2017,6,6,9:00,‡,18.6,,12,,65,,29,,14,,48.3,,101.52,,,,,,NA
2017/6/6 10:00,2017,6,6,10:00,‡,19,,12.4,,65,,28,,14,,48.3,,101.47,,,,,,Cloudy
2017/6/6 11:00,2017,6,6,11:00,‡,19.7,,10.2,,54,,28,,12,,48.3,,101.42,,,,,,NA
2017/6/6 12:00,2017,6,6,12:00,‡,20.9,,11,,53,,28,,10,,48.3,,101.35,,,,,,NA
2017/6/6 13:00,2017,6,6,13:00,‡,21,,11,,52,,28,,14,,48.3,,101.31,,,,,,Mostly Cloudy
2017/6/6 14:00,2017,6,6,14:00,‡,21.3,,11.2,,52,,29,,14,,48.3,,101.26,,,,,,NA
2017/6/6 15:00,2017,6,6,15:00,‡,22.3,,10.3,,46,,29,,13,,48.3,,101.19,,,,,,NA
2017/6/6 16:00,2017,6,6,16:00,‡,22.4,,10,,45,,29,,11,,48.3,,101.14,,,,,,Mainly Clear
2017/6/6 17:00,2017,6,6,17:00,‡,23.4,,10,,42,,31,,9,,48.3,,101.05,,25,,,,NA
2017/6/6 18:00,2017,6,6,18:00,‡,23.8,,10.4,,42,,29,,5,,48.3,,101.01,,25,,,,NA
2017/6/6 19:00,2017,6,6,19:00,‡,18.7,,7.5,,48,,21,,14,,48.3,,101.03,,,,,,Mostly Cloudy
2017/6/6 20:00,2017,6,6,20:00,‡,19,,8.7,,51,,18,,4,,48.3,,101.03,,,,,,NA
2017/6/6 21:00,2017,6,6,21:00,‡,18.9,,8.2,,49,,36,,3,,48.3,,101.08,,,,,,NA
2017/6/6 22:00,2017,6,6,22:00,‡,17.1,,8.9,,58,,9,,9,,48.3,,101.08,,,,,,Mainly Clear
2017/6/6 23:00,2017,6,6,23:00,‡,15.9,,10.6,,71,,9,,14,,32.2,,101.11,,,,,,NA
2017/6/7 0:00,2017,6,7,0:00,‡,15.8,,10.6,,71,,9,,12,,32.2,,101.11,,,,,,NA
2017/6/7 1:00,2017,6,7,1:00,‡,15.8,,10.9,,73,,9,,16,,32.2,,101.09,,,,,,Mainly Clear
2017/6/7 2:00,2017,6,7,2:00,‡,15.3,,10.7,,73,,10,,16,,32.2,,101.08,,,,,,NA
2017/6/7 3:00,2017,6,7,3:00,‡,14.9,,10.7,,75,,13,,13,,32.2,,101.07,,,,,,NA
2017/6/7 4:00,2017,6,7,4:00,‡,14.5,,10.7,,78,,12,,12,,32.2,,101.06,,,,,,Mostly Cloudy
2017/6/7 5:00,2017,6,7,5:00,‡,13.8,,11.1,,84,,10,,16,,32.2,,101.03,,,,,,NA
2017/6/7 6:00,2017,6,7,6:00,‡,14.9,,10.9,,77,,9,,12,,48.3,,100.99,,,,,,NA
2017/6/7 7:00,2017,6,7,7:00,‡,18,,10.7,,62,,11,,10,,48.3,,100.93,,,,,,Mainly Clear
2017/6/7 8:00,2017,6,7,8:00,‡,18.9,,8.6,,51,,10,,13,,48.3,,100.89,,,,,,NA
2017/6/7 9:00,2017,6,7,9:00,‡,20.3,,7.1,,42,,12,,10,,48.3,,100.83,,,,,,NA
2017/6/7 10:00,2017,6,7,10:00,‡,20.6,,13.2,,62,,21,,13,,48.3,,100.79,,,,,,Mostly Cloudy
2017/6/7 11:00,2017,6,7,11:00,‡,21.2,,12.2,,56,,24,,14,,48.3,,100.68,,,,,,NA
2017/6/7 12:00,2017,6,7,12:00,‡,20.2,,12,,59,,23,,14,,48.3,,100.61,,,,,,NA
2017/6/7 13:00,2017,6,7,13:00,‡,20.3,,10.4,,53,,23,,13,,48.3,,100.53,,,,,,Cloudy
2017/6/7 14:00,2017,6,7,14:00,‡,20.4,,9.2,,48,,24,,10,,48.3,,100.46,,,,,,NA
2017/6/7 15:00,2017,6,7,15:00,‡,21.5,,12.7,,57,,28,,7,,48.3,,100.42,,,,,,NA
2017/6/7 16:00,2017,6,7,16:00,‡,20.7,,11.6,,55,,23,,6,,48.3,,100.35,,,,,,Cloudy
2017/6/7 17:00,2017,6,7,17:00,‡,20.5,,10.7,,53,,19,,5,,48.3,,100.31,,,,,,NA
2017/6/7 18:00,2017,6,7,18:00,‡,19.8,,12.7,,63,,18,,9,,32.2,,100.28,,,,,,NA
2017/6/7 19:00,2017,6,7,19:00,‡,20.1,,10.6,,54,,12,,10,,32.2,,100.32,,,,,,Cloudy
2017/6/7 20:00,2017,6,7,20:00,‡,19.2,,10.2,,55,,14,,14,,32.2,,100.37,,,,,,NA
